source,target,weight
could,you,0.731443881988525
but,only,0.841978073120117
and,point,2.822597980499268
only,this,1.423957943916321
more,are,1.142231822013855
their,with,2.027254819869995
right,that,0.782896041870117
this,people,1.750032067298889
only,are,1.427253484725952
now,you,0.982454478740692
long,and,0.689391255378723
this,year,1.386184453964233
but,about,1.344477415084839
but,know,1.008359074592590
have,just,1.426660418510437
from,other,1.140133261680603
this,way,1.977532744407654
can,only,0.958772063255310
know,how,1.001054167747498
that,see,2.086223840713501
had,this,0.753556668758392
for,were,2.697956562042236
law,and,0.642762482166290
support,for,0.746218681335449
and,she,1.893907546997070
there,about,1.234866738319397
you,read,1.265489339828491
but,does,0.950868904590607
did,you,0.615853011608124
have,than,1.967706799507141
and,set,3.161581754684448
that,want,2.001769781112671
one,has,0.830483317375183
just,this,1.296358227729797
way,you,0.926892340183258
god,not,1.061051011085510
about,how,0.951075136661530
not,does,1.323473453521729
told,that,0.409078449010849
don,any,1.559166312217712
can,find,0.890892565250397
them,with,2.206537246704102
does,for,1.212050676345825
and,might,1.362977623939514
this,think,1.917116165161133
not,think,1.552106380462646
many,are,0.613862156867981
can,about,1.530974984169006
when,this,1.043736219406128
like,are,1.673318266868591
better,and,0.645394921302795
free,and,0.669780135154724
but,just,0.900639772415161
just,have,1.339153647422791
and,look,2.334987163543701
think,have,1.137444853782654
for,many,1.855529785156250
thanks,for,1.090786814689636
what,but,1.327043652534485
has,have,1.095957756042480
not,use,2.006866216659546
two,for,0.790002286434174
how,much,1.319684505462646
really,that,0.843717217445374
why,and,0.828761279582977
for,such,2.188951253890991
few,and,0.874174952507019
they,about,2.386270999908447
with,out,2.025487422943115
for,think,2.642579078674316
how,they,1.320884227752686
will,are,1.243972539901733
and,children,1.837830066680908
had,they,0.885838985443115
for,then,1.570740818977356
can,some,1.301849842071533
thanks,advance,0.697209596633911
out,but,0.781601190567017
that,new,3.052646636962891
was,some,1.614984154701233
another,and,0.747100651264191
have,who,1.989297509193420
you,these,1.874033212661743
and,last,2.157964229583740
not,when,1.308367371559143
for,system,2.032934904098511
that,him,2.306558609008789
why,that,0.887392401695251
work,for,0.711534142494202
anyone,have,0.843523740768433
can,also,1.369734048843384
and,read,2.004136323928833
this,should,1.799717187881470
control,and,0.449293375015259
and,put,2.171149492263794
high,and,0.614764153957367
which,from,1.409355640411377
and,believe,2.537333726882935
not,out,1.990438699722290
know,have,1.223643898963928
has,but,1.119837284088135
one,they,1.107374310493469
talking,about,0.579166531562805
are,when,1.071758985519409
can,out,1.628429174423218
that,after,3.446042060852051
than,are,1.212796449661255
that,over,3.952885866165161
and,every,1.766222834587097
good,you,0.730423629283905
for,had,2.449122428894043
not,his,1.860026359558105
for,been,2.593682765960693
that,government,2.659704923629761
some,other,1.025124788284302
very,for,1.020545482635498
out,not,0.959524929523468
you,here,1.633080005645752
there,been,1.005268931388855
not,other,1.354896426200867
this,know,1.733550906181335
something,and,0.818879127502441
will,they,1.458967804908752
this,case,1.526337146759033
believe,and,0.526920616626740
after,that,0.707609832286835
for,may,2.740009546279907
for,each,1.699962019920349
have,other,1.541987895965576
and,few,2.166545629501343
much,you,0.959370195865631
with,just,1.275635123252869
its,that,0.781215369701385
this,very,2.236176252365112
and,come,2.836299896240234
have,when,1.489033818244934
was,only,1.189386010169983
and,run,1.836812138557434
would,any,2.163954257965088
are,don,1.113717436790466
years,ago,0.477307051420212
state,and,0.633457541465759
and,better,2.553638219833374
you,other,1.429381370544434
who,they,1.464447855949402
have,has,1.509323239326477
then,for,1.314095258712769
made,that,0.635440170764923
make,you,0.805397808551788
who,their,1.223884820938110
how,for,1.323950052261353
that,point,3.100874423980713
and,second,2.401595354080200
much,than,1.134348154067993
should,you,1.202196955680847
would,from,2.012753725051880
and,part,1.670328259468079
one,from,1.055214524269104
that,work,3.135615110397339
key,and,0.745898127555847
that,she,2.080626487731934
that,system,2.191608905792236
may,but,0.805858790874481
are,like,0.926556587219238
been,have,1.066305518150330
must,that,0.697911858558655
think,for,1.297390460968018
how,about,1.397790074348450
into,this,0.546782255172729
what,your,1.378707170486450
must,and,0.651799857616425
and,against,2.326422691345215
and,version,1.922316908836365
what,there,1.601618051528931
you,must,1.674341917037964
other,with,0.958378434181213
here,are,0.690175175666809
these,you,0.991570591926575
and,great,2.743881940841675
many,people,0.576838195323944
are,good,1.836026430130005
not,more,1.533733487129211
here,you,0.669342458248138
time,was,1.153243780136108
that,never,1.983701229095459
and,mail,2.445243120193481
said,was,0.812178254127502
make,for,0.976254642009735
are,two,1.106075406074524
and,high,3.234630107879639
she,and,0.607965767383575
which,would,1.420428276062012
let,you,0.636221110820770
with,than,1.759406208992004
can,all,0.981629967689514
have,only,1.333737254142761
has,from,1.188429832458496
any,not,2.033569812774658
more,with,1.500064373016357
that,true,2.981912374496460
part,and,0.359169840812683
work,with,0.794894874095917
think,they,1.294385910034180
and,fact,2.753020524978638
was,which,1.078480005264282
other,not,0.943441212177277
this,point,2.086724758148193
they,did,2.341245412826538
will,your,1.361006617546082
list,and,0.523236274719238
them,this,1.676299452781677
for,our,3.093452930450439
have,use,2.283985614776611
have,these,2.021669626235962
and,world,2.874375581741333
that,still,2.596390008926392
more,have,1.177214503288269
his,with,2.136911153793335
not,much,1.766756415367126
but,like,0.812661945819855
says,that,0.587703108787537
that,believe,2.787486791610718
there,many,0.719173192977905
last,year,0.562208950519562
from,who,1.470870256423950
from,will,1.031055212020874
they,one,1.928156256675720
come,with,0.748467803001404
mail,and,0.666802406311035
with,don,1.383529067039490
sure,you,1.121459007263184
this,get,2.479357481002808
using,for,0.887319326400757
anyone,any,0.983409702777863
please,mail,0.591065764427185
where,are,0.708472251892090
over,that,0.934894502162933
out,was,0.936848640441895
see,this,1.126189231872559
know,can,1.482475757598877
for,please,2.865368843078613
your,own,1.154457211494446
car,and,0.546672344207764
not,how,1.271276235580444
are,has,1.086362719535828
for,its,2.641112089157104
too,and,0.774024784564972
one,who,1.094582319259644
every,and,0.757188737392426
give,you,0.514006435871124
put,and,0.849751770496368
just,not,1.679819226264954
that,better,2.805398225784302
name,and,0.593938887119293
them,have,1.731637477874756
when,not,1.352471828460693
much,for,1.162890672683716
not,get,2.007300376892090
not,god,1.695970058441162
also,from,1.017366886138916
and,found,2.086473226547241
from,your,1.388145208358765
there,would,1.120696187019348
you,why,1.825200438499451
want,that,0.991990268230438
can,tell,1.250822067260742
also,this,0.908222794532776
after,all,0.496144324541092
old,and,0.817497611045837
that,both,1.766630411148071
because,are,0.944718718528748
were,but,0.781224846839905
have,also,1.905421495437622
have,get,2.284480094909668
you,had,1.517560124397278
with,how,1.293661475181580
for,should,2.480755090713501
and,best,2.656704664230347
and,thanks,2.845768451690674
have,how,1.446821093559265
very,good,1.290523529052734
does,you,0.999926328659058
these,have,1.053746223449707
some,from,1.274934053421021
this,could,1.508409857749939
all,who,1.361817836761475
please,you,0.590540647506714
don,with,1.704156756401062
case,and,0.752331137657166
with,these,1.807657122612000
little,and,0.745576322078705
you,because,1.287294745445251
program,that,0.846698403358459
from,their,1.243618011474609
with,people,1.441782951354980
this,group,1.284346342086792
would,more,1.831991076469421
then,have,1.152090072631836
were,from,0.829076409339905
and,state,2.511039972305298
think,was,1.393078923225403
and,long,2.303109169006348
time,have,0.941620171070099
just,with,1.706414937973022
them,not,2.172147035598755
that,since,2.527771234512329
there,way,1.056498646736145
all,there,1.493022918701172
and,three,2.168598413467407
from,some,1.339030265808105
you,look,1.474400401115417
you,good,2.364577054977417
and,years,2.367643117904663
found,that,0.451843440532684
all,will,0.954611420631409
system,with,0.694293856620789
what,think,1.297203660011292
their,have,1.590940952301025
may,you,0.742139339447021
one,would,1.063504815101624
life,and,0.656456470489502
really,and,0.787971735000610
for,used,2.077966928482056
they,know,1.789705038070679
from,has,1.115981221199036
one,will,0.767283856868744
your,but,1.454469203948975
for,while,2.531625270843506
how,many,0.814057648181915
again,and,0.482828706502914
but,out,1.430059909820557
all,people,1.103858470916748
might,that,0.835494756698608
there,people,0.934956312179565
that,where,4.722906589508057
please,and,0.645434081554413
read,that,0.673581957817078
are,now,1.098831057548523
and,doesn,2.181733608245850
out,are,0.742202937602997
one,there,1.200040459632874
you,take,1.467813253402710
for,well,2.341244697570801
and,went,2.226642608642578
true,and,0.666185438632965
even,they,0.930356740951538
how,have,1.160730123519897
will,all,0.989925622940063
their,you,1.497068524360657
there,other,0.894083917140961
all,about,1.457948565483093
any,will,1.278268218040466
might,have,0.758695960044861
and,year,1.875018000602722
great,and,0.730730772018433
have,people,1.612479090690613
game,and,0.633639812469482
all,one,1.178052902221680
another,that,0.799954771995544
from,about,1.574698925018311
general,and,0.486404418945312
about,there,1.433663725852966
more,but,1.202864646911621
his,this,1.623404383659363
work,that,0.686959922313690
reason,that,0.748471140861511
these,not,1.321806907653809
don,want,0.938612043857574
for,help,1.444946289062500
you,mean,1.028823018074036
and,based,2.436313629150391
not,good,2.241359710693359
like,they,1.962516784667969
his,not,2.103605270385742
than,have,1.249940395355225
one,which,0.665438830852509
would,was,2.273296833038330
really,you,0.720955848693848
know,there,1.509002685546875
don,about,1.610519051551819
you,than,1.824010729789734
who,can,1.559096574783325
that,too,2.740626811981201
and,little,2.368643522262573
out,what,1.036350369453430
since,that,0.858686387538910
call,and,0.502040266990662
about,from,1.260643124580383
think,would,1.243107795715332
you,even,1.585767984390259
still,that,0.654387354850769
there,from,1.111959934234619
who,will,1.014694690704346
take,that,0.850184321403503
you,well,1.450715422630310
know,not,1.534925460815430
two,one,0.673939824104309
for,data,2.610462903976440
has,one,1.066416621208191
what,will,1.024045228958130
that,take,2.553729772567749
two,are,0.672026872634888
that,come,3.115926980972290
thought,that,0.783916532993317
been,but,1.089538931846619
this,than,2.135561704635620
was,are,1.530253648757935
with,use,2.042204380035400
also,not,1.176873803138733
time,with,1.199858427047729
before,you,0.507258057594299
public,and,0.843928933143616
include,and,0.419359892606735
and,day,2.394312143325806
than,but,1.277175426483154
and,hard,1.836149454116821
but,get,1.442174792289734
anyone,that,0.928909540176392
with,get,2.042645931243896
this,first,1.607150316238403
does,any,1.238846540451050
and,own,2.105633497238159
they,like,1.442368268966675
than,with,1.592735171318054
not,also,1.674234271049500
heard,that,0.473033130168915
man,and,0.540496349334717
about,can,1.408461093902588
have,know,1.597293376922607
you,into,1.584893822669983
god,you,0.795961201190948
for,god,2.887517929077148
now,for,1.190872430801392
this,use,2.478821039199829
any,help,0.885390162467957
and,general,2.018406629562378
had,not,0.976457595825195
case,that,0.805555224418640
may,this,0.763470649719238
and,law,3.136245727539062
think,about,1.369748830795288
and,end,2.112156867980957
second,and,0.589666187763214
could,this,0.752467811107635
you,much,1.863882303237915
going,that,0.607086360454559
which,but,1.328012466430664
has,any,1.277706146240234
which,they,1.479021191596985
them,but,1.769367814064026
need,that,1.095288038253784
not,don,1.359588861465454
now,have,1.044058442115784
you,try,1.638907551765442
and,non,3.168210268020630
and,public,3.227176189422607
and,free,2.600167036056519
than,one,1.216248512268066
what,all,1.002800226211548
true,that,0.713315069675446
who,had,1.191261053085327
help,and,0.603565812110901
for,mail,2.491825580596924
what,has,1.108393669128418
and,control,2.499383449554443
but,who,1.255828261375427
was,time,1.808469057083130
doesn,that,0.558055639266968
can,them,0.933982551097870
know,was,1.498650789260864
you,time,1.879860758781433
can,which,0.869369983673096
