source,target,weight
black,lives,0.993484616279602
lives,matter,1.353907704353333
entry,season,0.348671346902847
www,people,0.693000495433807
www,kim,0.343171715736389
called,for,0.415204375982285
entry,family,0.674941718578339
https,tax,0.516662836074829
get,and,0.331991314888000
new,year,0.692249119281769
https,world,0.323974400758743
health,and,0.606579601764679
said,david,0.813874602317810
for,white,0.399351328611374
www,ryan,0.536000609397888
prince,harry,2.143014192581177
entry,harry,0.548449218273163
politics,most,0.520262539386749
that,can,0.260010331869125
entry,australia,0.496778458356857
entry,into,0.300653725862503
korea,north,1.344561815261841
https,gay,0.525006830692291
this,entertainment,0.418783932924271
super,bowl,1.574513792991638
government,shutdown,2.108433246612549
david,lohr,1.676035404205322
entry,ellen,0.991978049278259
that,would,0.457065284252167
huffingtonpost,police,0.309631586074829
cynthia,nixon,5.798676967620850
huffingtonpost,school,0.247435227036476
politics,lawmakers,0.690673410892487
huffingtonpost,most,0.234898731112480
huffingtonpost,adam,0.333799868822098
huffingtonpost,scott,0.220818668603897
huffingtonpost,out,0.156355038285255
huffingtonpost,will,0.234812080860138
huffingtonpost,people,0.447589576244354
officials,said,1.465830802917480
https,national,0.388422399759293
entry,general,0.467165648937225
day,for,0.538213372230530
said,for,0.348991751670837
that,about,0.513587892055511
are,with,0.305034667253494
entry,nuclear,0.856148064136505
https,ukraine,0.615860044956207
entry,kelly,0.310853421688080
https,putin,0.504377722740173
this,one,0.557900249958038
https,gop,0.325708657503128
huffpost,police,0.972919046878815
www,out,0.242083653807640
news,man,0.677472054958344
huffpost,florida,0.911650657653809
hilary,hanson,0.823003828525543
with,about,0.339856684207916
media,news,0.515759766101837
calls,politics,0.551796853542328
biden,says,0.922452986240387
she,and,0.284957587718964
congress,politics,0.491670072078705
entry,girl,0.560232460498810
https,american,0.504212558269501
social,media,1.671394348144531
https,funniest,0.792757451534271
www,tweets,0.283701300621033
https,tweets,0.337498724460602
meghan,markle,2.244650125503540
was,mary,0.674338936805725
entry,down,0.609504759311676
when,you,0.426081120967865
who,his,0.460444211959839
movie,entertainment,0.920008540153503
huffpost,john,0.980771541595459
women,from,1.120172381401062
says,will,0.606335282325745
gun,politics,0.282612323760986
shooting,politics,0.258005201816559
huffpost,texas,0.964821696281433
support,for,0.894021034240723
huffpost,democrats,0.948704600334167
entry,last,0.379840761423111
news,last,0.633752465248108
death,news,0.390736043453217
www,former,0.379672437906265
just,that,0.619730830192566
huffpost,stephen,0.797454535961151
laura,ingraham,3.527470827102661
huffpost,fox,0.660340249538422
news,says,0.358718335628510
entry,children,0.519053280353546
www,mark,0.539201200008392
www,jones,0.407260298728943
entertainment,not,0.723878622055054
entry,old,0.391789078712463
www,olympics,0.288123875856400
for,sports,0.225447699427605
tucker,carlson,2.586815595626831
entertainment,show,0.691107869148254
entry,republican,0.506276011466980
entry,home,0.533753931522369
entertainment,new,0.684095561504364
says,was,0.426265895366669
donald,and,0.223512664437294
money,and,0.412244677543640
alexandria,ocasio,1.849404811859131
for,best,0.617187023162842
for,former,0.547948300838470
www,day,0.391045212745667
and,nick,0.681006729602814
and,can,0.246056869626045
politics,than,0.613893330097198
news,new,0.546770155429840
www,that,0.247049823403358
now,politics,0.476174950599670
politics,over,0.554022371768951
www,pennsylvania,0.623817980289459
entry,jordan,0.506914377212524
www,sarah,0.457910090684891
trump,rally,0.515327572822571
biden,joe,2.494746923446655
high,school,0.765897274017334
star,for,0.422612458467484
queer,for,0.512329638004303
entry,face,0.554286837577820
entry,director,0.243518531322479
entry,off,0.298739165067673
and,people,0.960013508796692
said,ron,0.530154526233673
may,politics,0.399207562208176
you,lee,0.623700499534607
you,need,1.528602957725525
trump,biden,0.499565601348877
bill,would,0.921404421329498
law,politics,0.723017036914825
death,toll,1.026841402053833
www,elizabeth,0.666084170341492
https,star,0.237774252891541
trump,down,0.581529855728149
entry,deal,0.459033310413361
britney,spears,3.276826143264771
elise,foley,5.129150867462158
politics,department,1.085190773010254
entry,security,0.427995562553406
who,politics,0.163488537073135
not,trump,0.434851944446564
trump,supporters,0.753563106060028
has,said,0.730237305164337
entry,christmas,0.482639759778976
entry,bernie,0.831820487976074
www,sanders,0.828610539436340
entry,oliver,0.552192926406860
what,know,0.598829030990601
trump,entertainment,0.229983538389206
entry,ivanka,0.508075952529907
politics,also,0.575484871864319
entry,trumps,0.806352436542511
https,netflix,0.575428426265717
https,ryan,0.637640714645386
and,jenna,0.389290630817413
with,you,0.235623121261597
but,and,0.237700745463371
www,australia,0.496566563844681
federal,politics,0.456872224807739
message,for,0.801806628704071
border,wall,2.907607555389404
www,congress,0.479030728340149
entry,saudi,0.650637269020081
www,robert,0.546432018280029
north,korean,1.127247810363770
entry,shutdown,0.485034257173538
black,was,0.555553019046783
huckabee,sanders,4.763805389404297
ellen,degeneres,3.350039482116699
huffingtonpost,obama,0.524072408676147
entertainment,cole,1.138618111610413
entertainment,delbyck,1.220246553421021
huffingtonpost,fox,0.210153341293335
gay,voices,0.621913552284241
huffingtonpost,pennsylvania,0.402906507253647
and,curtis,0.408335417509079
huffingtonpost,stormy,0.572450518608093
entry,daniels,0.504351735115051
voices,that,0.380158364772797
daniels,trump,0.766266942024231
stormy,trump,0.786675155162811
huffingtonpost,national,0.210882171988487
huffingtonpost,who,0.130071818828583
huffingtonpost,olympics,0.186091125011444
world,more,0.372750937938690
and,some,0.537126898765564
for,day,0.564361691474915
world,been,0.476933568716049
www,war,0.434245645999908
entertainment,singer,1.137234568595886
news,about,0.585624635219574
actor,his,1.368360042572021
first,since,0.941145956516266
this,politics,0.229761987924576
out,news,0.578488111495972
election,and,0.426387637853622
huffpost,election,0.785893976688385
entry,dies,0.391405582427979
news,out,0.404081404209137
trump,one,0.306382030248642
www,israel,0.390156835317612
week,and,0.363756448030472
and,against,0.618940293788910
entry,movie,0.551247537136078
nancy,pelosi,3.910985231399536
https,paul,0.474231123924255
against,politics,0.398839056491852
who,was,0.316100031137466
his,own,1.194422841072083
entry,government,0.413121789693832
from,covid,0.878233909606934
politics,joe,0.831420302391052
had,been,0.888001739978790
for,some,0.559581935405731
climate,and,0.353782862424850
and,him,0.452013045549393
politics,some,0.554652988910675
media,new,0.850832581520081
food,drink,1.742986559867859
https,after,0.424299806356430
style,and,0.311094969511032
women,week,1.175528883934021
week,women,0.996277451515198
about,that,0.447822064161301
huffpost,court,1.341989159584045
was,papenfuss,0.719749212265015
his,after,0.927320480346680
entry,high,0.436719208955765
president,with,0.799034476280212
www,obama,0.811418473720551
https,obama,0.965285241603851
and,national,0.452311158180237
entry,teen,0.523012697696686
www,jennifer,0.571357667446136
people,with,0.452677965164185
this,was,0.444237560033798
was,that,0.421551078557968
www,will,0.363558292388916
politics,can,0.254085600376129
https,adam,0.614823579788208
politics,made,0.730071783065796
more,for,0.364866286516190
and,women,0.499155908823013
free,and,0.685283899307251
entry,eric,0.718095362186432
that,will,0.532197594642639
entry,little,0.515127182006836
entry,tweet,0.523133277893066
world,people,0.738836467266083
entry,morning,0.671581864356995
president,said,0.947488129138947
www,china,0.321097403764725
just,politics,0.331606537103653
entry,taylor,0.625716626644135
huffpost,snl,1.598803758621216
www,snl,0.787802457809448
after,year,1.250457048416138
https,florida,0.534393846988678
www,free,0.507027089595795
entry,sean,0.452938199043274
their,for,0.366684406995773
russia,politics,0.523927330970764
huffpost,world,0.552684962749481
www,million,0.745533764362335
will,and,0.328824371099472
russia,and,0.521421909332275
www,texas,0.475410997867584
entry,teachers,0.659699380397797
www,york,0.683502972126007
not,but,0.590145230293274
state,union,1.392728209495544
www,state,0.478777796030045
first,politics,0.269923299551010
https,jones,0.484487831592560
olympics,sports,0.323772609233856
www,watch,0.815618216991425
and,like,0.639252841472626
huffpost,that,0.501374781131744
said,papenfuss,0.816967248916626
entry,say,0.305044114589691
make,and,0.402510315179825
she,with,0.559238016605377
entry,cohen,0.387196034193039
for,during,0.558868467807770
black,that,0.536992609500885
entertainment,carly,0.760229170322418
first,lady,1.269868969917297
was,but,0.474238008260727
plan,politics,0.494633406400681
world,after,0.380256682634354
who,are,0.376948028802872
who,has,0.382061630487442
news,lee,0.484235495328903
politics,when,0.467992991209030
https,scott,0.406724303960800
for,have,0.365352094173431
politics,administration,0.499108940362930
politics,democratic,0.929309129714966
www,iran,0.626951873302460
www,melania,0.660423994064331
politics,donald,0.562815785408020
about,people,1.256187438964844
national,and,0.563057124614716
accused,sexual,1.681914687156677
www,kids,0.587892472743988
you,not,0.745200514793396
change,and,0.323725819587708
who,said,0.378643304109573
how,politics,0.310206800699234
huffpost,netflix,0.981653928756714
you,want,1.458701372146606
harassment,politics,0.763062894344330
politics,fox,0.465455502271652
entry,chief,0.605655193328857
more,politics,0.267677664756775
entry,administration,0.349053800106049
and,into,0.416317939758301
jennifer,bendery,2.132641077041626
entry,conan,0.662275433540344
entry,warren,0.652208805084229
entry,secret,0.693210840225220
for,has,0.445842266082764
entry,kamala,0.990213394165039
entry,america,0.435396879911423
what,politics,0.256409525871277
entertainment,but,0.580425024032593
gop,bill,1.527382016181946
news,police,0.800206840038300
www,back,0.321366459131241
entry,reveals,0.568992078304291
entertainment,lee,0.605854928493500
trump,joe,0.554769575595856
for,two,0.357498645782471
www,twitter,0.467954039573669
entry,americans,0.340563774108887
nick,robins,1.416738986968994
robins,early,2.744343042373657
nick,early,2.285020351409912
here,are,0.849149227142334
new,world,0.404108405113220
entry,fake,0.464660733938217
entertainment,just,0.551634669303894
daily,news,0.608054399490356
trump,this,0.144524335861206
https,prince,0.680064141750336
trump,russia,0.311251550912857
entry,calls,0.361321806907654
www,seth,0.758214533329010
https,seth,0.901992261409760
entry,kimmel,0.496605962514877
entry,holiday,0.751373350620270
netflix,this,0.471625030040741
his,campaign,0.920305728912354
entertainment,actress,0.893494844436646
entry,she,0.197491288185120
comedy,late,1.028886198997498
world,trump,0.218337342143059
entry,hong,0.494076907634735
entry,harvey,0.610357940196991
for,national,0.471220374107361
queer,eye,1.299237489700317
https,korea,0.325418859720230
matt,fuller,2.052809238433838
james,comey,1.196523547172546
black,man,0.882209539413452
game,thrones,2.378833055496216
trump,even,0.487669110298157
queer,and,0.374064266681671
huffingtonpost,colbert,0.242646276950836
huffingtonpost,that,0.159562572836876
betsy,devos,2.177247762680054
huffingtonpost,gun,0.325623869895935
about,women,0.653150558471680
huffingtonpost,ellen,0.640417456626892
huffingtonpost,congress,0.309392511844635
cambridge,analytica,4.048571586608887
huffingtonpost,accused,0.197661936283112
huffingtonpost,lgbtq,0.299623578786850
huffingtonpost,about,0.226601317524910
huffingtonpost,mike,0.159957230091095
anti,muslim,2.817838430404663
huffingtonpost,senate,0.241576850414276
kimberly,yam,1.956110954284668
huffingtonpost,harassment,0.420859962701797
huffingtonpost,putin,0.273836553096771
huffingtonpost,pope,0.307972192764282
